 
7;12;41;59;6402;MrTr;9.39;-7.82;115.34;69.29689;16.028692;193.4812;12;1.02;15.0;28.78;99.76
7;12;42;0;6410;MrTr;9.49;-6.71;115.25;69.29689;16.028692;194.32411;12;1.02;15.0;28.73;99.75
7;12;42;0;6418;MrTr;9.47;-7.15;114.69;69.29689;16.028692;194.32411;12;1.02;15.0;28.73;99.75
7;12;42;1;6426;MrTr;9.34;-7.92;113.79;69.29689;16.028692;194.32411;12;1.01;15.0;28.75;99.75
7;12;42;1;6434;MrTr;9.2;-8.1;113.54;69.29689;16.028692;194.32411;12;1.01;15.0;28.73;99.75
7;12;42;1;6442;MrTr;9.62;-6.93;114.04;69.29689;16.028692;195.167;12;1.02;15.0;28.73;99.74
7;12;42;2;6450;MrTr;9.64;-7.55;114.46;69.29689;16.028692;194.32411;12;1.01;15.0;28.75;99.75
7;12;42;2;6458;MrTr;9.63;-7.86;113.56;69.29689;16.028692;194.32411;12;1.02;15.0;28.68;99.75
7;12;42;3;6466;MrTr;9.73;-6.65;113.91;69.29689;16.028692;195.167;12;1.02;15.0;28.83;99.74
7;12;42;3;6474;MrTr;9.33;-6.48;114.45;69.29689;16.028692;194.32411;12;1.02;15.0;28.8;99.75
7;12;42;3;6482;MrTr;9.55;-7.71;114.33;69.29689;16.028692;194.32411;12;1.02;15.0;28.8;99.75
7;12;42;4;6490;MrTr;9.47;-7.67;113.52;69.29689;16.028692;195.167;12;1.02;15.0;28.75;99.74
7;12;42;4;6498;MrTr;9.45;-8.06;112.9;69.29689;16.028692;195.167;12;1.02;15.0;28.75;99.74
7;12;42;5;6506;MrTr;9.34;-8.48;112.23;69.29689;16.028692;194.32411;12;1.02;15.0;28.7;99.75
7;12;42;5;6514;MrTr;9.85;-7.94;111.78;69.29689;16.028692;194.32411;12;1.02;15.0;28.68;99.75
7;12;42;6;6522;MrTr;9.38;-7.72;110.78;69.29689;16.028692;194.32411;12;1.02;15.0;28.7;99.75
7;12;42;6;6530;MrTr;9.11;-7.56;111.31;69.29689;16.028692;194.32411;12;1.02;15.0;28.75;99.75
7;12;42;6;6538;MrTr;9.56;-6.64;111.16;69.29689;16.028692;195.167;12;1.02;15.0;28.73;99.74
7;12;42;7;6546;MrTr;9.74;-7.36;111.03;69.29689;16.028692;195.167;12;1.02;15.0;28.78;99.74
7;12;42;7;6554;MrTr;9.34;-6.08;111.07;69.29689;16.028692;195.167;12;1.02;15.0;28.75;99.74
7;12;42;8;6562;MrTr;9.58;-7.85;110.55;69.29689;16.028692;195.167;12;1.02;15.0;28.78;99.74
7;12;42;8;6570;MrTr;9.1;-7.09;110.56;69.29689;16.028692;194.32411;12;1.02;15.0;28.73;99.75
7;12;42;8;6578;MrTr;9.04;-8.19;110.05;69.29689;16.028692;194.32411;12;1.01;15.0;28.78;99.75
7;12;42;9;6586;MrTr;9.62;-6.26;110.8;69.29689;16.028692;195.167;12;1.01;15.0;28.78;99.74
7;12;42;9;6594;MrTr;9.71;-7.38;109.84;69.29689;16.028692;194.32411;12;1.03;15.0;28.78;99.75
7;12;42;10;6602;MrTr;9.31;-8.39;108.56;69.29689;16.028692;194.32411;12;1.02;15.0;28.78;99.75
7;12;42;10;6610;MrTr;9.7;-8.8;108.16;69.29689;16.028692;194.32411;12;1.02;15.0;28.78;99.75
